run_id,start_time,end_time,status,mlflow.runName,source_experiment,source_prefix,max_iter,n_smooth,experiment_name,communicator,omega,use_numba,tolerance,fmg_post_vcycles,n_ranks,specified_numba_threads,environment,solver,strategy,N,ranks,problem_sizes,iterations,wall_time,residual_history,total_compute_time,total_halo_time,final_error,final_alg_error,observed_numba_threads,converged,iterations,mlups,bandwidth_gb_s,final_residual
f62850d720754172856e87da4c4a5ed9,2025-12-03 18:58:09.500000+00:00,2025-12-03 18:58:11.535000+00:00,FINISHED,jacobi_N1010_p24,comm_spread,/Shared/LSM-PoissonMPI-v3,200,3,comm_spread,custom,0.8,1,0.0,1,24,1,hpc,jacobi,cubic,1010,,,,131.146744207,1.7108306590309108e-10,36.2288315979999,2.383461873000125,0.9969025999569566,10.417889350228005,1.0,0.0,200.0,1561.9030700196874,99.96179648126001,1.7108306590309108e-10
bf7fbd923b0f43be9f1da72f2b4699bb,2025-12-03 18:55:30.639000+00:00,2025-12-03 18:55:32.589000+00:00,FINISHED,jacobi_N1010_p24,comm_spread,/Shared/LSM-PoissonMPI-v3,200,3,comm_spread,numpy,0.8,1,0.0,1,24,1,hpc,jacobi,cubic,1010,,,,127.377304963,1.7108306590309108e-10,36.20907938700003,3.8284128209999757,0.9969025999569566,10.417889350228005,1.0,0.0,200.0,1608.1240096852464,102.91993661985578,1.7108306590309108e-10
53a677fe0e964dbc9ba5eeda3a531716,2025-12-03 18:52:56.090000+00:00,2025-12-03 18:52:57.948000+00:00,FINISHED,jacobi_N1010_p24,comm_spread,/Shared/LSM-PoissonMPI-v3,200,3,comm_spread,custom,0.8,1,0.0,1,24,1,hpc,jacobi,sliced,1010,,,,131.95930476,1.7108306590309108e-10,45.88452919099999,1.4478059290000087,0.9969025999569566,10.335747508405294,1.0,0.0,200.0,1552.285401719481,99.34626571004677,1.7108306590309108e-10
63bc42d56b3249cc8484fb0200706365,2025-12-03 18:50:18.270000+00:00,2025-12-03 18:50:20.221000+00:00,FINISHED,jacobi_N1010_p24,comm_spread,/Shared/LSM-PoissonMPI-v3,200,3,comm_spread,numpy,0.8,1,0.0,1,24,1,hpc,jacobi,sliced,1010,,,,134.318918004,1.7108306590309108e-10,45.8095397430001,3.674698165999874,0.9969025999569566,10.335747508405294,1.0,0.0,200.0,1525.0160248752147,97.60102559201374,1.7108306590309108e-10
c5da20cf45f040288059f4be68235344,2025-12-03 18:47:36.546000+00:00,2025-12-03 18:47:38.623000+00:00,FINISHED,jacobi_N506_p24,comm_spread,/Shared/LSM-PoissonMPI-v3,200,3,comm_spread,custom,0.8,1,0.0,1,24,1,hpc,jacobi,cubic,506,,,,17.248500229,1.916839957624585e-09,4.366050870000002,0.621743337999983,0.9876918168049779,10.303791112842218,1.0,0.0,200.0,1484.4660382095415,95.00582644541066,1.916839957624585e-09
73e1605a42344f6687a81b0ea4b82ac7,2025-12-03 18:46:59.818000+00:00,2025-12-03 18:47:01.552000+00:00,FINISHED,jacobi_N506_p24,comm_spread,/Shared/LSM-PoissonMPI-v3,200,3,comm_spread,numpy,0.8,1,0.0,1,24,1,hpc,jacobi,cubic,506,,,,16.226550249,1.916839957624585e-09,4.3839166380000005,0.715171881999997,0.9876918168049779,10.303791112842218,1.0,0.0,200.0,1577.9578781126297,100.9893041992083,1.916839957624585e-09
b1c3e66f4dac4252b53b13c2467e8641,2025-12-03 18:46:24.735000+00:00,2025-12-03 18:46:26.466000+00:00,FINISHED,jacobi_N506_p24,comm_spread,/Shared/LSM-PoissonMPI-v3,200,3,comm_spread,custom,0.8,1,0.0,1,24,1,hpc,jacobi,sliced,506,,,,17.289486255,1.916839957624585e-09,5.757367203000014,0.3421101939999985,0.9876918168049778,10.139428611636582,1.0,0.0,200.0,1480.9469999489006,94.78060799672963,1.916839957624585e-09
37aec2716f6b4d42b2d1a33dc416ea03,2025-12-03 18:45:48.156000+00:00,2025-12-03 18:45:49.959000+00:00,FINISHED,jacobi_N506_p24,comm_spread,/Shared/LSM-PoissonMPI-v3,200,3,comm_spread,numpy,0.8,1,0.0,1,24,1,hpc,jacobi,sliced,506,,,,18.216874676,1.916839957624585e-09,5.723396240999989,1.0238664119999892,0.9876918168049778,10.139428611636582,1.0,0.0,200.0,1405.5546439990233,89.95549721593748,1.916839957624585e-09
fa45ba54d0d7429d8be86a281946e2d4,2025-12-03 18:45:10.372000+00:00,2025-12-03 18:45:12.068000+00:00,FINISHED,jacobi_N254_p24,comm_spread,/Shared/LSM-PoissonMPI-v3,200,3,comm_spread,custom,0.8,1,0.0,1,24,1,hpc,jacobi,cubic,254,,,,2.591283659,2.088285628894616e-08,0.5482228560000002,0.18205080900000165,0.9518505573556877,9.895435757882455,1.0,0.0,200.0,1235.141351230973,79.04904647878227,2.088285628894616e-08
f0239445a7d94bf9856d9377a7a95d24,2025-12-03 18:44:49.158000+00:00,2025-12-03 18:44:50.856000+00:00,FINISHED,jacobi_N254_p24,comm_spread,/Shared/LSM-PoissonMPI-v3,200,3,comm_spread,numpy,0.8,1,0.0,1,24,1,hpc,jacobi,cubic,254,,,,2.550236987,2.088285628894616e-08,0.5485147979999991,0.1881881160000031,0.9518505573556877,9.895435757882455,1.0,0.0,200.0,1255.0212456000272,80.32135971840174,2.088285628894616e-08
d76938a234b6489295369a6e56d78d05,2025-12-03 18:44:28.096000+00:00,2025-12-03 18:44:29.774000+00:00,FINISHED,jacobi_N254_p24,comm_spread,/Shared/LSM-PoissonMPI-v3,200,3,comm_spread,custom,0.8,1,0.0,1,24,1,hpc,jacobi,sliced,254,,,,2.643474689,2.088285628894616e-08,0.6338158990000015,0.09351558199999763,0.9518505573556877,9.571232181571503,1.0,0.0,200.0,1210.7555307105117,77.48835396547275,2.088285628894616e-08
6c3a42cd00f14f049e40e57050479b56,2025-12-03 18:44:05.449000+00:00,2025-12-03 18:44:07.285000+00:00,FINISHED,jacobi_N254_p24,comm_spread,/Shared/LSM-PoissonMPI-v3,200,3,comm_spread,numpy,0.8,1,0.0,1,24,1,hpc,jacobi,sliced,254,,,,2.8645141020000002,2.088285628894616e-08,0.633838128999999,0.3077858270000001,0.9518505573556877,9.571232181571503,1.0,0.0,200.0,1117.3279257956328,71.50898725092051,2.088285628894616e-08
f0db0249a3fb44aaad4e1d21cbe1bd84,2025-12-03 18:43:44.108000+00:00,2025-12-03 18:43:45.786000+00:00,FINISHED,jacobi_N122_p24,comm_spread,/Shared/LSM-PoissonMPI-v3,200,3,comm_spread,custom,0.8,1,0.0,1,24,1,hpc,jacobi,cubic,122,,,,0.214828166,2.3697026230386924e-07,0.034262053999999945,0.053218218,0.8058671764247533,8.313677251119676,1.0,0.0,200.0,1608.727600458126,102.95856642932007,2.3697026230386924e-07
d5323a4a20104d99a53ce2b2c5898ac1,2025-12-03 18:43:27.522000+00:00,2025-12-03 18:43:29.279000+00:00,FINISHED,jacobi_N122_p24,comm_spread,/Shared/LSM-PoissonMPI-v3,200,3,comm_spread,numpy,0.8,1,0.0,1,24,1,hpc,jacobi,cubic,122,,,,0.19180510399999995,2.3697026230386924e-07,0.03569608899999962,0.055169100999999186,0.8058671764247533,8.313677251119676,1.0,0.0,200.0,1801.8290065941105,115.31705642202309,2.3697026230386924e-07
0cfc34822f814551bb594703a170993c,2025-12-03 18:43:09.311000+00:00,2025-12-03 18:43:11.064000+00:00,FINISHED,jacobi_N122_p24,comm_spread,/Shared/LSM-PoissonMPI-v3,200,3,comm_spread,custom,0.8,1,0.0,1,24,1,hpc,jacobi,sliced,122,,,,0.147847734,2.3697026230386924e-07,0.03262787300000003,0.02269160200000007,0.8058671764247534,7.7124902502365735,1.0,0.0,200.0,2337.5400532009508,149.60256340486083,2.3697026230386924e-07
1ae984c1265940c986c042d3bac4c6c9,2025-12-03 18:42:51.486000+00:00,2025-12-03 18:42:53.216000+00:00,FINISHED,jacobi_N122_p24,comm_spread,/Shared/LSM-PoissonMPI-v3,200,3,comm_spread,numpy,0.8,1,0.0,1,24,1,hpc,jacobi,sliced,122,,,,0.17817130000000003,2.3697026230386924e-07,0.03268872300000032,0.056025597000000496,0.8058671764247534,7.7124902502365735,1.0,0.0,200.0,1939.7063387874473,124.14120568239665,2.3697026230386924e-07
b55a688ee04c4b30b813c60f4cfedc77,2025-12-03 18:36:34.571000+00:00,2025-12-03 18:36:36.260000+00:00,FINISHED,jacobi_N122_p24,comm_spread,/Shared/LSM-PoissonMPI-v3,200,3,comm_spread,numpy,0.8,1,0.0,1,24,1,hpc,jacobi,cubic,122,,,,1.907674907,2.3697026230386924e-07,0.11305247500000068,0.6385940459999994,0.8058671764247533,8.313677251119676,1.0,0.0,200.0,181.16294276968227,11.594428337259668,2.3697026230386924e-07
fc3e67fc12dc460695a45a9a8da91f85,2025-12-03 18:36:32.803000+00:00,2025-12-03 18:36:34.536000+00:00,FINISHED,jacobi_N122_p24,comm_spread,/Shared/LSM-PoissonMPI-v3,200,3,comm_spread,numpy,0.8,1,0.0,1,24,1,hpc,jacobi,cubic,122,,,,5.500858576,2.3697026230386924e-07,0.14898464599999867,1.939627187000005,0.8058671764247533,8.313677251119676,1.0,0.0,200.0,62.82655611395599,4.020899591293183,2.3697026230386924e-07
bd5beff582434d6a884ed575676d84f5,2025-12-03 18:36:28.950000+00:00,2025-12-03 18:36:30.682000+00:00,FINISHED,jacobi_N122_p24,comm_spread,/Shared/LSM-PoissonMPI-v3,200,3,comm_spread,custom,0.8,1,0.0,1,24,1,hpc,jacobi,sliced,122,,,,6.4727770289999995,2.3697026230386924e-07,0.23917574299999217,0.5623852559999947,0.8058671764247533,7.7124902502365735,1.0,0.0,200.0,53.39284799269424,3.4171422715324313,2.3697026230386924e-07
1a8ed1a4af974943b0523055fc329f91,2025-12-03 18:36:28.892000+00:00,2025-12-03 18:36:30.606000+00:00,FINISHED,jacobi_N122_p24,comm_spread,/Shared/LSM-PoissonMPI-v3,200,3,comm_spread,custom,0.8,1,0.0,1,24,1,hpc,jacobi,sliced,122,,,,7.132870532,2.3697026230386924e-07,0.13532411400000616,0.8991679209999963,0.8058671764247533,7.7124902502365735,1.0,0.0,200.0,48.4517416164424,3.1009114634523134,2.3697026230386924e-07
00ffa21911854644a6d715310b4c0c9b,2025-12-03 18:36:23.337000+00:00,2025-12-03 18:36:25.212000+00:00,FINISHED,jacobi_N122_p24,comm_spread,/Shared/LSM-PoissonMPI-v3,200,3,comm_spread,custom,0.8,1,0.0,1,24,1,hpc,jacobi,sliced,122,,,,8.259309208,2.3697026230386924e-07,0.2565544770000026,1.1579886659999985,0.8058671764247533,7.7124902502365735,1.0,0.0,200.0,41.84369313419704,2.677996360588611,2.3697026230386924e-07
5e84ca65cdce4f0db928f06c9cf6e2b3,2025-12-03 18:36:08.750000+00:00,2025-12-03 18:36:10.483000+00:00,FINISHED,jacobi_N122_p24,comm_spread,/Shared/LSM-PoissonMPI-v3,200,3,comm_spread,custom,0.8,1,0.0,1,24,1,hpc,jacobi,sliced,122,,,,10.332835137,2.3697026230386924e-07,0.3599110420000044,0.924782185999997,0.8058671764247533,7.7124902502365735,1.0,0.0,200.0,33.446773844524955,2.1405935260495967,2.3697026230386924e-07
bd038560faed46bebb14159150b3caa5,2025-12-03 18:36:08.128000+00:00,2025-12-03 18:36:09.973000+00:00,FINISHED,jacobi_N122_p24,comm_spread,/Shared/LSM-PoissonMPI-v3,200,3,comm_spread,custom,0.8,1,0.0,1,24,1,hpc,jacobi,sliced,122,,,,10.051279139,2.3697026230386924e-07,0.3426025549999957,0.6117534319999973,0.8058671764247533,7.7124902502365735,1.0,0.0,200.0,34.38368343179689,2.200555739635001,2.3697026230386924e-07
91709071dec048d6aedcf046d5cec1ff,2025-12-03 18:35:44.852000+00:00,2025-12-03 18:35:46.594000+00:00,FINISHED,jacobi_N122_p24,comm_spread,/Shared/LSM-PoissonMPI-v3,200,3,comm_spread,custom,0.8,1,0.0,1,24,1,hpc,jacobi,sliced,122,,,,10.920084588,2.3697026230386924e-07,0.39678691900000446,1.0704930670000001,0.8058671764247533,7.7124902502365735,1.0,0.0,200.0,31.64810649724978,2.025478815823986,2.3697026230386924e-07
a5f8be4207564959b84d8053c34e9eaf,2025-12-03 18:35:42.241000+00:00,2025-12-03 18:35:44.380000+00:00,FINISHED,jacobi_N122_p24,comm_spread,/Shared/LSM-PoissonMPI-v3,200,3,comm_spread,custom,0.8,1,0.0,1,24,1,hpc,jacobi,sliced,122,,,,12.56681708,2.3697026230386924e-07,0.34956758299999086,1.0831490389999985,0.8058671764247533,7.7124902502365735,1.0,0.0,200.0,27.500997094166344,1.760063814026646,2.3697026230386924e-07
d5571e702a1845c28b9f1d9fb0aebdc3,2025-12-03 18:35:42.160000+00:00,2025-12-03 18:35:44.031000+00:00,FINISHED,jacobi_N122_p24,comm_spread,/Shared/LSM-PoissonMPI-v3,200,3,comm_spread,custom,0.8,1,0.0,1,24,1,hpc,jacobi,sliced,122,,,,12.528150532,2.3697026230386924e-07,0.34698609100001315,1.232916664999989,0.8058671764247533,7.7124902502365735,1.0,0.0,200.0,27.585875434466722,1.7654960278058702,2.3697026230386924e-07
583014d7d7364765a2b7eb06ded35af5,2025-12-03 18:35:14.757000+00:00,2025-12-03 18:35:16.495000+00:00,FINISHED,jacobi_N122_p24,comm_spread,/Shared/LSM-PoissonMPI-v3,200,3,comm_spread,custom,0.8,1,0.0,1,24,1,hpc,jacobi,sliced,122,,,,9.329554963,2.3697026230386924e-07,0.2916339879999949,1.190843939999996,0.8058671764247533,7.7124902502365735,1.0,0.0,200.0,37.04356760538011,2.370788326744327,2.3697026230386924e-07
10efab179aa04a8da41cc49704bbad13,2025-12-03 18:35:13.535000+00:00,2025-12-03 18:35:15.348000+00:00,FINISHED,jacobi_N122_p24,comm_spread,/Shared/LSM-PoissonMPI-v3,200,3,comm_spread,custom,0.8,1,0.0,1,24,1,hpc,jacobi,sliced,122,,,,8.835656144,2.3697026230386924e-07,0.26393327000000333,1.1940369009999992,0.8058671764247533,7.7124902502365735,1.0,0.0,200.0,39.11424283239966,2.503311541273578,2.3697026230386924e-07
6bf6a10a9556415fb2b3eecd486e5c5d,2025-12-03 18:34:53.653000+00:00,2025-12-03 18:34:55.340000+00:00,FINISHED,jacobi_N122_p24,comm_spread,/Shared/LSM-PoissonMPI-v3,200,3,comm_spread,custom,0.8,1,0.0,1,24,1,hpc,jacobi,sliced,122,,,,6.571407659,2.3697026230386924e-07,0.2407115229999986,0.3357353679999995,0.8058671764247533,7.7124902502365735,1.0,0.0,200.0,52.591471711038466,3.3658541895064618,2.3697026230386924e-07
5bcb82c323bc4ba6a0758df2bd395c7d,2025-12-03 18:34:48.547000+00:00,2025-12-03 18:34:50.305000+00:00,FINISHED,jacobi_N122_p24,comm_spread,/Shared/LSM-PoissonMPI-v3,200,3,comm_spread,custom,0.8,1,0.0,1,24,1,hpc,jacobi,sliced,122,,,,7.584279948,2.3697026230386924e-07,0.2736323300000032,0.904434507000005,0.8058671764247533,7.7124902502365735,1.0,0.0,200.0,45.56793820501522,2.916348045120974,2.3697026230386924e-07
d3070fe8ff7a4049994e51aa66a0d079,2025-12-03 18:34:35.652000+00:00,2025-12-03 18:34:37.466000+00:00,FINISHED,jacobi_N122_p24,comm_spread,/Shared/LSM-PoissonMPI-v3,200,3,comm_spread,custom,0.8,1,0.0,1,24,1,hpc,jacobi,sliced,122,,,,5.003726389,2.3697026230386924e-07,0.3299760769999984,0.32669200400000026,0.8058671764247533,7.7124902502365735,1.0,0.0,200.0,69.06852476181628,4.420385584756241,2.3697026230386924e-07
f10b4e71167e46f799f89e06682ec6ff,2025-12-03 18:34:29.664000+00:00,2025-12-03 18:34:31.416000+00:00,FINISHED,jacobi_N122_p24,comm_spread,/Shared/LSM-PoissonMPI-v3,200,3,comm_spread,custom,0.8,1,0.0,1,24,1,hpc,jacobi,sliced,122,,,,7.313244217,2.3697026230386924e-07,0.23271655499999377,0.9506734919999973,0.8058671764247533,7.7124902502365735,1.0,0.0,200.0,47.256728989937955,3.024430655356029,2.3697026230386924e-07
f4845789c559442e94625d021789421b,2025-12-03 18:34:18.026000+00:00,2025-12-03 18:34:19.926000+00:00,FINISHED,jacobi_N122_p24,comm_spread,/Shared/LSM-PoissonMPI-v3,200,3,comm_spread,custom,0.8,1,0.0,1,24,1,hpc,jacobi,sliced,122,,,,5.605731221,2.3697026230386924e-07,0.34623149899999695,0.5259418889999953,0.8058671764247533,7.7124902502365735,1.0,0.0,200.0,61.65118989389377,3.9456761532092015,2.3697026230386924e-07
144b7f7c38694521b20d340ccb7266f9,2025-12-03 18:34:08.500000+00:00,2025-12-03 18:34:10.303000+00:00,FINISHED,jacobi_N122_p24,comm_spread,/Shared/LSM-PoissonMPI-v3,200,3,comm_spread,custom,0.8,1,0.0,1,24,1,hpc,jacobi,sliced,122,,,,4.510941994,2.3697026230386924e-07,0.37081856199999863,0.6547434419999963,0.8058671764247533,7.7124902502365735,1.0,0.0,200.0,76.61370961091548,4.90327741509859,2.3697026230386924e-07
425107e4a0d9434591ba81c818779664,2025-12-03 18:34:00.581000+00:00,2025-12-03 18:34:02.356000+00:00,FINISHED,jacobi_N122_p24,comm_spread,/Shared/LSM-PoissonMPI-v3,200,3,comm_spread,custom,0.8,1,0.0,1,24,1,hpc,jacobi,sliced,122,,,,8.449833117,2.3697026230386924e-07,0.33878429000000837,0.7294350010000028,0.8058671764247533,7.7124902502365735,1.0,0.0,200.0,40.9002160415093,2.6176138266565956,2.3697026230386924e-07
a0b2cf931f894f8b9d7b46a030012c23,2025-12-03 18:33:55.612000+00:00,2025-12-03 18:33:57.383000+00:00,FINISHED,jacobi_N122_p24,comm_spread,/Shared/LSM-PoissonMPI-v3,200,3,comm_spread,custom,0.8,1,0.0,1,24,1,hpc,jacobi,sliced,122,,,,7.885470141,2.3697026230386924e-07,0.3559561139999977,0.5649347870000008,0.8058671764247533,7.7124902502365735,1.0,0.0,200.0,43.827443870857465,2.8049564077348776,2.3697026230386924e-07
cbe9649fa8ad456c8dada244115bbab0,2025-12-03 18:33:38.146000+00:00,2025-12-03 18:33:39.885000+00:00,FINISHED,jacobi_N122_p24,comm_spread,/Shared/LSM-PoissonMPI-v3,200,3,comm_spread,custom,0.8,1,0.0,1,24,1,hpc,jacobi,sliced,122,,,,14.311063098,2.3697026230386924e-07,0.42219577700000666,1.812457326999989,0.8058671764247533,7.7124902502365735,1.0,0.0,200.0,24.14914934225245,1.5455455579041568,2.3697026230386924e-07
cc290c08bbb749f99ad78020f23742b1,2025-12-03 18:33:34.397000+00:00,2025-12-03 18:33:36.225000+00:00,FINISHED,jacobi_N122_p24,comm_spread,/Shared/LSM-PoissonMPI-v3,200,3,comm_spread,custom,0.8,1,0.0,1,24,1,hpc,jacobi,sliced,122,,,,14.124721274,2.3697026230386924e-07,0.39107106299999816,1.8087168180000013,0.8058671764247533,7.7124902502365735,1.0,0.0,200.0,24.467739454523695,1.5659353250895165,2.3697026230386924e-07
823d5b1a858b458aac644f4c2ffb0f88,2025-12-03 18:33:31.112000+00:00,2025-12-03 18:33:32.886000+00:00,FINISHED,jacobi_N122_p24,comm_spread,/Shared/LSM-PoissonMPI-v3,200,3,comm_spread,custom,0.8,1,0.0,1,24,1,hpc,jacobi,sliced,122,,,,13.665033629,2.3697026230386924e-07,0.37768848999998855,1.1589540510000096,0.8058671764247533,7.7124902502365735,1.0,0.0,200.0,25.290826893141777,1.6186129211610738,2.3697026230386924e-07
d37edb57efb24679ade85f8e87a77338,2025-12-03 18:33:26.799000+00:00,2025-12-03 18:33:28.621000+00:00,FINISHED,jacobi_N122_p24,comm_spread,/Shared/LSM-PoissonMPI-v3,200,3,comm_spread,custom,0.8,1,0.0,1,24,1,hpc,jacobi,sliced,122,,,,11.960761254,2.3697026230386924e-07,0.34955064900000443,0.9914535680000032,0.8058671764247533,7.7124902502365735,1.0,0.0,200.0,28.89448193645886,1.849246843933367,2.3697026230386924e-07
d1ad71442f62459bb517831f4ef91a7d,2025-12-03 18:32:47.290000+00:00,2025-12-03 18:32:49.016000+00:00,FINISHED,jacobi_N122_p24,comm_spread,/Shared/LSM-PoissonMPI-v3,200,3,comm_spread,custom,0.8,1,0.0,1,24,1,hpc,jacobi,sliced,122,,,,2.156521035,2.3697026230386924e-07,0.16567452299999957,0.20397769199999885,0.8058671764247533,7.7124902502365735,1.0,0.0,200.0,160.2581168423428,10.256519477909938,2.3697026230386924e-07
1b4c1774892647ef8aabb6ad3c28b8d6,2025-12-03 18:32:36.965000+00:00,2025-12-03 18:32:38.958000+00:00,FINISHED,jacobi_N122_p24,comm_spread,/Shared/LSM-PoissonMPI-v3,200,3,comm_spread,custom,0.8,1,0.0,1,24,1,hpc,jacobi,sliced,122,,,,5.703084912,2.3697026230386924e-07,0.20579881300000527,0.4181887670000003,0.8058671764247533,7.7124902502365735,1.0,0.0,200.0,60.598782121026225,3.878322055745678,2.3697026230386924e-07
cb8ad4a1174f44578e4380c37ee438bb,2025-12-03 18:30:56.809000+00:00,2025-12-03 18:30:58.514000+00:00,FINISHED,jacobi_N122_p24,comm_spread,/Shared/LSM-PoissonMPI-v3,200,3,comm_spread,numpy,0.8,1,0.0,1,24,1,hpc,jacobi,sliced,122,,,,49.593213689,2.3697026230386924e-07,0.11335105999996714,10.714867599999987,0.8058671764247533,7.7124902502365735,1.0,0.0,200.0,6.9686953978676245,0.445996505463528,2.3697026230386924e-07
06969396560447988b79b16b18ae4604,2025-12-03 18:30:56.575000+00:00,2025-12-03 18:30:58.314000+00:00,FINISHED,jacobi_N122_p24,comm_spread,/Shared/LSM-PoissonMPI-v3,200,3,comm_spread,numpy,0.8,1,0.0,1,24,1,hpc,jacobi,sliced,122,,,,49.506086007,2.3697026230386924e-07,0.12085583500002031,9.894458679999994,0.8058671764247533,7.7124902502365735,1.0,0.0,200.0,6.98095987534004,0.4467814320217625,2.3697026230386924e-07
a36aa07c0eb4430c99635584dc1aa72d,2025-12-03 18:30:56.492000+00:00,2025-12-03 18:30:58.233000+00:00,FINISHED,jacobi_N122_p24,comm_spread,/Shared/LSM-PoissonMPI-v3,200,3,comm_spread,numpy,0.8,1,0.0,1,24,1,hpc,jacobi,sliced,122,,,,49.743896248,2.3697026230386924e-07,0.12194070600001737,10.12956899500002,0.8058671764247533,7.7124902502365735,1.0,0.0,200.0,6.947586057131486,0.44464550765641503,2.3697026230386924e-07
4cd1d69069684932b9edc872287bde58,2025-12-03 18:30:56.412000+00:00,2025-12-03 18:30:58.111000+00:00,FINISHED,jacobi_N122_p24,comm_spread,/Shared/LSM-PoissonMPI-v3,200,3,comm_spread,numpy,0.8,1,0.0,1,24,1,hpc,jacobi,sliced,122,,,,49.255072464,2.3697026230386924e-07,0.06548259999997401,11.14634371899997,0.8058671764247533,7.7124902502365735,1.0,0.0,200.0,7.016536220763766,0.44905831812888103,2.3697026230386924e-07
d5621bb7c62840bba81595b762f47b47,2025-12-03 18:30:56.322000+00:00,2025-12-03 18:30:58.059000+00:00,FINISHED,jacobi_N122_p24,comm_spread,/Shared/LSM-PoissonMPI-v3,200,3,comm_spread,numpy,0.8,1,0.0,1,24,1,hpc,jacobi,sliced,122,,,,50.695255695,2.3697026230386924e-07,0.1235961479999674,10.317575455999975,0.8058671764247533,7.7124902502365735,1.0,0.0,200.0,6.8172059744455735,0.4363011823645167,2.3697026230386924e-07
3996e36288e542dea05c52a3458172be,2025-12-03 18:30:55.897000+00:00,2025-12-03 18:30:57.650000+00:00,FINISHED,jacobi_N122_p24,comm_spread,/Shared/LSM-PoissonMPI-v3,200,3,comm_spread,numpy,0.8,1,0.0,1,24,1,hpc,jacobi,sliced,122,,,,50.225064999,2.3697026230386924e-07,0.07130116800003586,9.864234671000046,0.8058671764247533,7.7124902502365735,1.0,0.0,200.0,6.8810264358419655,0.44038569189388577,2.3697026230386924e-07
19989b8160e349869df869ac9ee6786d,2025-12-03 18:30:49.284000+00:00,2025-12-03 18:30:51.078000+00:00,FINISHED,jacobi_N122_p24,comm_spread,/Shared/LSM-PoissonMPI-v3,200,3,comm_spread,numpy,0.8,1,0.0,1,24,1,hpc,jacobi,sliced,122,,,,54.759425919,2.3697026230386924e-07,0.1163610579999963,11.70678615900005,0.8058671764247533,7.7124902502365735,1.0,0.0,200.0,6.311242205336678,0.4039195011415474,2.3697026230386924e-07
7fa118aefb994d8981bb1a3a0594d60d,2025-12-03 18:30:49.187000+00:00,2025-12-03 18:30:50.974000+00:00,FINISHED,jacobi_N122_p24,comm_spread,/Shared/LSM-PoissonMPI-v3,200,3,comm_spread,numpy,0.8,1,0.0,1,24,1,hpc,jacobi,sliced,122,,,,54.393244716,2.3697026230386924e-07,0.06262088599998505,12.506069149999995,0.8058671764247533,7.7124902502365735,1.0,0.0,200.0,6.353730170069085,0.4066387308844214,2.3697026230386924e-07
6d26743c783f46d98a62623490f8ca30,2025-12-03 18:30:47.937000+00:00,2025-12-03 18:30:49.705000+00:00,FINISHED,jacobi_N122_p24,comm_spread,/Shared/LSM-PoissonMPI-v3,200,3,comm_spread,numpy,0.8,1,0.0,1,24,1,hpc,jacobi,sliced,122,,,,54.739999422,2.3697026230386924e-07,0.05948570299998157,12.539225956000038,0.8058671764247533,7.7124902502365735,1.0,0.0,200.0,6.313481981169028,0.4040628467948178,2.3697026230386924e-07
c1cbb9f56ce24932a77c33a2dc71dd9e,2025-12-03 18:30:47.803000+00:00,2025-12-03 18:30:49.651000+00:00,FINISHED,jacobi_N122_p24,comm_spread,/Shared/LSM-PoissonMPI-v3,200,3,comm_spread,numpy,0.8,1,0.0,1,24,1,hpc,jacobi,sliced,122,,,,55.123054157,2.3697026230386924e-07,0.05885888800006869,11.873298262000013,0.8058671764247533,7.7124902502365735,1.0,0.0,200.0,6.269609064397473,0.4012549801214383,2.3697026230386924e-07
dcd21c3ddcbc48258f58639bcacb542e,2025-12-03 18:30:38.363000+00:00,2025-12-03 18:30:40.101000+00:00,FINISHED,jacobi_N122_p24,comm_spread,/Shared/LSM-PoissonMPI-v3,200,3,comm_spread,numpy,0.8,1,0.0,1,24,1,hpc,jacobi,sliced,122,,,,56.37281578,2.3697026230386924e-07,0.12568543099996776,13.102937978999988,0.8058671764247533,7.7124902502365735,1.0,0.0,200.0,6.13061446759614,0.39235932592615297,2.3697026230386924e-07
d30d6a8793ce4657aff465573830c4d4,2025-12-03 18:30:37.016000+00:00,2025-12-03 18:30:38.796000+00:00,FINISHED,jacobi_N122_p24,comm_spread,/Shared/LSM-PoissonMPI-v3,200,3,comm_spread,numpy,0.8,1,0.0,1,24,1,hpc,jacobi,sliced,122,,,,56.669925856,2.3697026230386924e-07,0.21571017600002632,11.677809526000047,0.8058671764247533,7.7124902502365735,1.0,0.0,200.0,6.098472775104384,0.3903022576066806,2.3697026230386924e-07
83998401b21d4482a10255c7498bd7c9,2025-12-03 18:30:36.204000+00:00,2025-12-03 18:30:38.168000+00:00,FINISHED,jacobi_N122_p24,comm_spread,/Shared/LSM-PoissonMPI-v3,200,3,comm_spread,numpy,0.8,1,0.0,1,24,1,hpc,jacobi,sliced,122,,,,56.676081503,2.3697026230386924e-07,0.05798785199996906,12.331621726999996,0.8058671764247533,7.7124902502365735,1.0,0.0,200.0,6.097810413758166,0.39025986648052263,2.3697026230386924e-07
87b39ae35d614df8ba8548a3246ed4c3,2025-12-03 18:30:35.144000+00:00,2025-12-03 18:30:36.948000+00:00,FINISHED,jacobi_N122_p24,comm_spread,/Shared/LSM-PoissonMPI-v3,200,3,comm_spread,numpy,0.8,1,0.0,1,24,1,hpc,jacobi,sliced,122,,,,56.376059608,2.3697026230386924e-07,0.13914413500001496,11.59061606000001,0.8058671764247533,7.7124902502365735,1.0,0.0,200.0,6.130261717528018,0.3923367499217931,2.3697026230386924e-07
